name,price,image_url,cat_id,cat,rec,restaurant_id
Green Curry Fried Rice with Sun-Dried Beef : ข้าวผัดแกงเขียวหวานเนื้อแดดเดียว,90,,19,อาหารจานเดียว,0,8
Green Curry Fried Rice with Sun-Dried Pork : ข้าวผัดเขียวหวานหมูแดดเดียว,90,,19,อาหารจานเดียว,0,8
Anchovy Fried Rice : ข้าวผัดปลาเค็ม,80,,19,อาหารจานเดียว,0,8
Fried Rice with Chinese Sausage : ข้าวผัดกุนเชียง,80,,19,อาหารจานเดียว,0,8
Vermicelli Pad Thai Wrapped with Omelete : ผัดไทยวุ้นเส้นห่อไข่กุ้งสด,90,,19,อาหารจานเดียว,0,8
"Seafood Suki : สุกี้ทะเล (แห้ง, น้ำ)",110,,19,อาหารจานเดียว,0,8
"Pork/Chicken Suki : สุกี้หมู, ไก่ (แห้ง, น้ำ)",80,,19,อาหารจานเดียว,0,8
"Stir-Fried Wide Rice Noodle in Gravy with Shrimp/Squid : ราดหน้ากุ้ง, ปลาหมึก",90,,19,อาหารจานเดียว,0,8
"Stir-Fried Wide Rice Noodle in Gravy with Pork/Chicken/Beef : ราดหน้าหมู, ไก่",80,https://s3-ap-southeast-1.amazonaws.com/befed-alpha/maela/67noodle.jpg,19,อาหารจานเดียว,0,8
"Fried Noodle in Soy Sauce with Pork/Chicken : ผัดซีอิ้วหมู, ไก่",80,,19,อาหารจานเดียว,0,8
"Spicy Stir-Fried Wide Rice Noodle with Pork/Chicken : เส้นใหญ่ผัดขี้เมาหมู, ไก่",80,,19,อาหารจานเดียว,0,8
"Spicy Stir-Fried Wide Rice Noodle with Shrimp/Squid : เส้นใหญ่ผัดขี้เมากุ้ง, ปลาหมึก",90,https://s3-ap-southeast-1.amazonaws.com/befed-alpha/maela/68noodle.jpg,19,อาหารจานเดียว,0,8
